Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Customer ID,Industry,Region,Company Size,Plan Type,Account Created Date,Usage Months,Total Active Days,Total Sessions,Total Product Actions,Average Collaborators,Average Integrations Used,First Month Sessions,Last Month Sessions,Session Trend per Month,Active Day Trend per Month,Sessions per Active Day,Actions per Session,Session Change Percent,First Response Time Parsed,Time to Resolution Parsed,Account Age Years,Resolution Hours Raw,Resolution Time Valid,Resolution Hours Clean,At Risk
1462,Matthew Myers,ztorres@example.org,22,Male,Confluence,08-08-2021,Billing inquiry,Payment issue,Open,,High,Email,,,,CUST08308,Retail,North America,51-200,Standard,2020-02-09,5,30,61,290,8.4,1.6,12,9,-1.0000000000000013,-0.30000000000000027,2.033333333333333,4.754098360655738,-0.25,,,,,False,,0
1463,Kathryn Hudson,alyssaevans@example.org,63,Other,Jira,02-05-2021,Cancellation request,Loading issue,Pending Customer Response,,High,Chat,01-06-2023 22:14,,,CUST00187,Healthcare,Europe,201-500,Premium,2021-01-05,5,96,196,1255,14.4,4.0,39,39,-0.40000000000000596,1.0999999999999979,2.0416666666666665,6.403061224489796,0.0,2023-06-01 22:14:00,,2.401095140314853,,False,,1
1464,Alan Krueger,renee85@example.net,39,Female,Loom,04-01-2020,Product inquiry,Payment issue,Pending Customer Response,,Critical,Chat,01-06-2023 18:11,,,CUST06197,Healthcare,Australia & New Zealand,201-500,Standard,2019-06-04,5,39,77,435,10.8,2.2,16,17,0.39999999999999875,-0.3000000000000013,1.9743589743589745,5.64935064935065,0.0625,2023-06-01 18:11:00,,3.991786447638604,,False,,0
1465,Michael Young,cbrown@example.com,57,Other,Loom,13-06-2021,Refund request,Account access,Open,,Critical,Social media,,,,CUST01129,Healthcare,Other,1000+,Standard,2019-10-15,5,34,72,376,10.0,2.6,18,10,-2.6000000000000028,-1.5000000000000009,2.1176470588235294,5.222222222222222,-0.4444444444444444,,,,,False,,1
1466,Thomas Ray,kimberly17@example.org,34,Male,Loom,20-07-2020,Refund request,Payment issue,Closed,Note although occur industry.,Medium,Social media,01-06-2023 00:21,01-06-2023 17:00,5.0,CUST04156,Professional Services,Australia & New Zealand,11-50,Premium,2019-10-10,5,26,56,291,12.0,4.6,5,12,0.9999999999999989,0.5999999999999995,2.1538461538461537,5.196428571428571,1.4,2023-06-01 00:21:00,2023-06-01 17:00:00,3.6413415468856947,16.65,True,16.65,1
1467,Earl Lambert,vgarcia@example.org,26,Male,Jira,29-08-2021,Refund request,Loading issue,Pending Customer Response,,Critical,Social media,31-05-2023 23:20,,,CUST07650,Retail,Other,51-200,Premium,2020-07-05,5,40,88,568,12.2,4.6,20,16,-0.700000000000002,0.09999999999999946,2.2,6.454545454545454,-0.2,2023-05-31 23:20:00,,2.9021218343600275,,False,,1
1468,Michael Mclean,frederick35@example.com,34,Other,Jira,09-08-2021,Product inquiry,Payment issue,Closed,Quality mention nation speak those.,Medium,Phone,01-06-2023 04:54,01-06-2023 03:15,5.0,CUST02385,Technology,North America,1000+,Free,2020-08-18,5,25,57,272,8.0,1.4,9,14,1.9000000000000001,0.7999999999999996,2.28,4.771929824561403,0.5555555555555556,2023-06-01 04:54:00,2023-06-01 03:15:00,2.784394250513347,-1.65,False,,0
1469,Brian Ross,rgardner@example.com,56,Female,Jira,07-12-2020,Technical issue,Product setup,Closed,Off when teacher prepare.,Critical,Social media,01-06-2023 11:55,01-06-2023 15:58,4.0,CUST06212,Technology,North America,201-500,Premium,2019-09-29,5,74,166,928,13.8,3.0,36,36,0.09999999999999432,-0.10000000000000113,2.2432432432432434,5.590361445783133,0.0,2023-06-01 11:55:00,2023-06-01 15:58:00,3.671457905544148,4.05,True,4.05,0
1470,Maria Murphy,ymosley@example.com,67,Female,Jira,22-05-2021,Refund request,Installation support,Pending Customer Response,,High,Phone,01-06-2023 15:25,,,CUST08165,Other,Europe,1000+,Premium,2021-01-26,5,40,78,606,10.8,3.4,17,19,0.3999999999999973,0.09999999999999881,1.95,7.769230769230769,0.11764705882352941,2023-06-01 15:25:00,,2.3436002737850785,,False,,1
1471,Derek King,laura36@example.com,67,Male,Trello,19-11-2020,Refund request,Integration,Open,,Low,Social media,,,,CUST04339,Healthcare,Europe,51-200,Free,2020-04-19,5,24,57,290,13.0,2.0,20,10,-1.2000000000000004,-0.5000000000000002,2.375,5.087719298245614,-0.5,,,,,False,,1
1472,Brady Osborn,mitchell05@example.net,32,Male,Loom,10-06-2020,Cancellation request,Installation support,Pending Customer Response,,Low,Email,01-06-2023 12:48,,,CUST05220,Education,Australia & New Zealand,11-50,Standard,2019-06-03,5,36,72,412,13.4,1.4,13,15,-0.20000000000000107,0.49999999999999967,2.0,5.722222222222222,0.15384615384615385,2023-06-01 12:48:00,,3.994524298425736,,False,,1
1473,Dr. Lauren Lee,grantnatalie@example.org,53,Female,Jira,10-08-2020,Refund request,Email delivery problem,Open,,Medium,Phone,,,,CUST02620,Media & Communications,Australia & New Zealand,51-200,Free,2020-01-01,5,27,53,340,11.0,1.0,12,17,1.9999999999999993,1.4,1.962962962962963,6.415094339622642,0.4166666666666667,,,,,False,,1
1474,Mark Holloway,alexis97@example.com,56,Other,Jira,24-01-2021,Technical issue,Email delivery problem,Open,,Critical,Email,,,,CUST00138,Manufacturing,North America,11-50,Premium,2019-09-23,5,37,84,464,11.8,3.2,19,20,0.6999999999999975,0.49999999999999967,2.27027027027027,5.523809523809524,0.05263157894736842,,,,,False,,0
1475,Madison Williamson,katherine06@example.net,27,Other,Trello,13-09-2021,Refund request,Account access,Pending Customer Response,,High,Social media,01-06-2023 00:55,,,CUST03937,Retail,North America,201-500,Enterprise,2020-04-03,5,63,135,566,13.2,5.2,26,29,0.8999999999999969,1.1999999999999997,2.142857142857143,4.192592592592592,0.11538461538461539,2023-06-01 00:55:00,,3.159479808350445,,False,,1
1476,Jeffery Boone,alijack@example.org,50,Female,Trello,07-09-2020,Technical issue,Integration,Pending Customer Response,,Critical,Chat,01-06-2023 01:59,,,CUST00153,Retail,Europe,51-200,Premium,2019-06-06,5,56,105,626,14.0,5.0,25,19,-2.1000000000000023,-0.9000000000000004,1.875,5.961904761904762,-0.24,2023-06-01 01:59:00,,3.9863107460643397,,False,,0
1477,Jessica Martin,turnereileen@example.net,21,Male,Loom,20-09-2021,Technical issue,Installation support,Pending Customer Response,,High,Chat,01-06-2023 18:54,,,CUST07479,Healthcare,North America,51-200,Premium,2021-02-22,5,50,109,699,11.8,5.2,22,21,-4.1474677203147014e-16,-0.800000000000001,2.18,6.412844036697248,-0.045454545454545456,2023-06-01 18:54:00,,2.269678302532512,,False,,0
1478,Brent Dorsey,ambermurray@example.net,41,Female,Bitbucket,02-08-2020,Cancellation request,Loading issue,Open,,Critical,Chat,,,,CUST00241,Media & Communications,Australia & New Zealand,201-500,Standard,2020-03-30,5,53,103,600,11.4,3.4,18,21,0.7999999999999974,0.5999999999999985,1.9433962264150944,5.825242718446602,0.16666666666666666,,,,,False,,1
1479,Todd Riddle,bergcathy@example.org,61,Male,Jira,13-01-2021,Refund request,Email delivery problem,Pending Customer Response,,Medium,Email,01-06-2023 17:18,,,CUST00631,Financial Services,Asia-Pacific,11-50,Standard,2020-06-04,5,79,158,844,9.0,2.2,33,29,-1.0000000000000036,-2.3000000000000016,2.0,5.341772151898734,-0.12121212121212122,2023-06-01 17:18:00,,2.9897330595482545,,False,,1
1480,William Johnson,heather30@example.net,64,Male,Jira,01-10-2020,Technical issue,Product recommendation,Pending Customer Response,,High,Chat,01-06-2023 00:44,,,CUST02777,Government & Public Sector,Asia-Pacific,501-1000,Enterprise,2020-01-23,5,46,90,551,9.6,5.8,15,14,0.29999999999999843,0.6999999999999994,1.9565217391304348,6.122222222222222,-0.06666666666666667,2023-06-01 00:44:00,,3.353867214236824,,False,,0
1481,Jacob Moore,briddle@example.net,34,Female,Loom,02-10-2020,Cancellation request,Product setup,Closed,Single kind former.,Medium,Chat,31-05-2023 23:42,01-06-2023 08:01,4.0,CUST00861,Retail,Europe,1000+,Standard,2019-12-02,5,51,105,583,11.6,2.4,16,22,1.8999999999999984,0.7999999999999988,2.0588235294117645,5.552380952380952,0.375,2023-05-31 23:42:00,2023-06-01 08:01:00,3.4934976043805612,8.316666666666666,True,8.316666666666666,1
1482,Rhonda Gates,joshuamunoz@example.com,28,Other,Confluence,07-04-2021,Cancellation request,Installation support,Closed,Office listen understand free meet fight it.,Medium,Email,31-05-2023 22:53,01-06-2023 02:13,4.0,CUST03799,Media & Communications,Europe,201-500,Premium,2020-02-07,5,31,57,307,9.6,3.0,12,12,-0.6000000000000006,-0.40000000000000047,1.8387096774193548,5.385964912280702,0.0,2023-05-31 22:53:00,2023-06-01 02:13:00,3.3100616016427105,3.3333333333333335,True,3.3333333333333335,1
1483,Jonathan Zamora,myersjennifer@example.org,26,Male,Confluence,21-02-2020,Product inquiry,Email delivery problem,Pending Customer Response,,Medium,Chat,01-06-2023 18:02,,,CUST05362,Media & Communications,Europe,11-50,Standard,2019-08-19,5,34,69,316,8.6,3.4,15,12,-0.2000000000000019,-0.30000000000000016,2.0294117647058822,4.579710144927536,-0.2,2023-06-01 18:02:00,,3.783709787816564,,False,,0
1484,Michael Stokes,tsimon@example.org,33,Female,Bitbucket,25-05-2021,Refund request,Product setup,Closed,Push fear recognize customer including focus mention.,Critical,Email,31-05-2023 23:58,01-06-2023 03:22,2.0,CUST07464,Financial Services,North America,11-50,Premium,2021-04-10,5,32,67,369,13.6,4.0,11,12,0.1999999999999982,-0.5000000000000006,2.09375,5.507462686567164,0.09090909090909091,2023-05-31 23:58:00,2023-06-01 03:22:00,2.138261464750171,3.4,True,3.4,1
1485,Troy Lewis,richard24@example.com,46,Male,Jira,06-06-2021,Cancellation request,Display issue,Pending Customer Response,,Low,Social media,01-06-2023 16:05,,,CUST06233,Other,Europe,11-50,Premium,2020-07-12,5,57,112,597,9.8,4.4,17,22,0.39999999999999836,-0.40000000000000085,1.9649122807017543,5.330357142857143,0.29411764705882354,2023-06-01 16:05:00,,2.8856947296372346,,False,,1
1486,Jennifer Banks,kimberlyacosta@example.org,64,Male,Bitbucket,29-11-2021,Product inquiry,Email delivery problem,Pending Customer Response,,Low,Email,01-06-2023 07:43,,,CUST04162,Media & Communications,North America,11-50,Premium,2021-08-01,5,34,66,376,12.2,5.0,9,13,1.0999999999999996,0.19999999999999898,1.9411764705882353,5.696969696969697,0.4444444444444444,2023-06-01 07:43:00,,1.8316221765913758,,False,,0
1487,Amanda Nguyen,rwilliams@example.org,30,Male,Jira,27-03-2020,Cancellation request,Integration,Closed,Third just a behavior anyone artist enough.,High,Phone,01-06-2023 13:29,01-06-2023 02:27,3.0,CUST06519,Healthcare,North America,201-500,Standard,2019-06-28,5,48,91,412,10.8,3.0,17,18,0.4999999999999982,0.6999999999999992,1.8958333333333333,4.527472527472527,0.058823529411764705,2023-06-01 13:29:00,2023-06-01 02:27:00,3.9260780287474333,-11.033333333333333,False,,1
1488,Terri Garcia,bergchristopher@example.net,50,Female,Loom,09-06-2020,Product inquiry,Product compatibility,Closed,Sport worker large option.,Low,Phone,01-06-2023 21:25,01-06-2023 14:56,4.0,CUST00632,Retail,Asia-Pacific,51-200,Premium,2019-02-06,5,35,72,435,8.4,3.6,17,10,-1.4000000000000024,-1.1000000000000012,2.057142857142857,6.041666666666667,-0.4117647058823529,2023-06-01 21:25:00,2023-06-01 14:56:00,4.314852840520191,-6.483333333333333,False,,0
1489,Lisa Johnson,sherrylove@example.net,37,Male,Confluence,25-10-2021,Cancellation request,Software bug,Pending Customer Response,,Medium,Chat,01-06-2023 06:26,,,CUST06812,Retail,Australia & New Zealand,51-200,Standard,2021-06-18,5,71,136,932,14.4,1.6,25,25,-0.5000000000000018,-1.1000000000000028,1.9154929577464788,6.852941176470588,0.0,2023-06-01 06:26:00,,1.9520876112251881,,False,,1
1490,Alyssa Moore,justin55@example.com,49,Female,Trello,12-05-2021,Technical issue,Product setup,Closed,Visit card executive bad young yourself project.,Low,Chat,01-06-2023 12:30,01-06-2023 13:29,3.0,CUST03871,Education,Australia & New Zealand,1-10,Enterprise,2020-06-27,5,124,238,1498,13.2,5.2,47,45,0.2999999999999959,0.19999999999999946,1.9193548387096775,6.294117647058823,-0.0425531914893617,2023-06-01 12:30:00,2023-06-01 13:29:00,2.926762491444216,0.9833333333333333,True,0.9833333333333333,0
1491,Gabrielle Griffin,nalvarez@example.net,58,Female,Jira,06-09-2020,Refund request,Account access,Closed,Significant commercial sing learn.,High,Phone,01-06-2023 04:03,01-06-2023 01:27,1.0,CUST05369,Professional Services,Europe,201-500,Standard,2019-04-10,5,34,67,421,10.6,2.0,18,11,-1.7000000000000024,-6.231454748981541e-16,1.9705882352941178,6.2835820895522385,-0.3888888888888889,2023-06-01 04:03:00,2023-06-01 01:27:00,4.142368240930869,-2.6,False,,1
1492,Amanda Smith,ptodd@example.com,49,Other,Confluence,25-01-2020,Product inquiry,Product recommendation,Closed,Notice agree national first traditional morning.,Critical,Email,01-06-2023 18:40,01-06-2023 22:03,5.0,CUST05993,Media & Communications,North America,501-1000,Premium,2019-11-08,5,29,57,337,10.0,4.4,10,14,0.6999999999999996,0.7,1.9655172413793103,5.912280701754386,0.4,2023-06-01 18:40:00,2023-06-01 22:03:00,3.561943874058864,3.3833333333333333,True,3.3833333333333333,0
1493,Karen Scott,daniel14@example.net,34,Female,Jira,03-07-2020,Refund request,Email delivery problem,Closed,Financial action practice agent foreign gas star.,Medium,Phone,01-06-2023 18:42,01-06-2023 20:57,3.0,CUST01566,Retail,Asia-Pacific,1-10,Standard,2020-04-09,5,57,120,788,12.6,2.0,25,19,-1.6000000000000032,-0.4000000000000002,2.1052631578947367,6.566666666666666,-0.24,2023-06-01 18:42:00,2023-06-01 20:57:00,3.143052703627652,2.25,True,2.25,1
1494,Aaron Powell,jfitzgerald@example.com,55,Other,Trello,21-02-2020,Billing inquiry,Product setup,Closed,Camera soldier sure message.,Low,Social media,01-06-2023 04:50,01-06-2023 14:18,4.0,CUST03499,Education,North America,501-1000,Enterprise,2019-04-05,5,65,129,644,13.0,7.0,24,30,1.3999999999999968,1.9999999999999991,1.9846153846153847,4.992248062015504,0.25,2023-06-01 04:50:00,2023-06-01 14:18:00,4.15605749486653,9.466666666666667,True,9.466666666666667,0
1495,Jonathan Estrada,brian34@example.org,37,Male,Trello,28-07-2020,Cancellation request,Email delivery problem,Pending Customer Response,,High,Social media,31-05-2023 22:39,,,CUST00818,Media & Communications,Other,1-10,Standard,2019-06-07,5,68,133,702,13.6,3.0,32,30,-1.1000000000000034,-1.500000000000001,1.9558823529411764,5.2781954887218046,-0.0625,2023-05-31 22:39:00,,3.980835044490075,,False,,1
1496,Willie Harmon,eric50@example.net,58,Other,Confluence,24-12-2021,Cancellation request,Loading issue,Closed,Make practice daughter able beautiful idea necessary.,Low,Chat,01-06-2023 19:31,01-06-2023 19:24,5.0,CUST02163,Education,Asia-Pacific,501-1000,Standard,2021-07-04,5,50,86,596,10.4,2.2,20,17,-0.7000000000000021,0.09999999999999952,1.72,6.930232558139535,-0.15,2023-06-01 19:31:00,2023-06-01 19:24:00,1.9082819986310746,-0.11666666666666667,False,,1
1497,Heather Moreno,ethomas@example.org,55,Female,Bitbucket,07-06-2021,Refund request,Software bug,Open,,Medium,Phone,,,,CUST02243,Professional Services,Other,51-200,Premium,2020-06-09,5,42,85,488,11.8,4.2,19,18,0.09999999999999853,0.3999999999999987,2.0238095238095237,5.741176470588235,-0.05263157894736842,,,,,False,,1
1498,Tammy Cortez,michellegarza@example.com,63,Female,Jira,05-03-2021,Cancellation request,Cancellation request,Pending Customer Response,,Low,Chat,01-06-2023 17:02,,,CUST05166,Financial Services,North America,51-200,Premium,2020-02-06,5,21,43,199,10.0,3.8,10,8,-0.9,-0.10000000000000042,2.0476190476190474,4.627906976744186,-0.2,2023-06-01 17:02:00,,3.3155373032169746,,False,,1
1499,Phillip Pruitt,hoffmanryan@example.net,59,Female,Bitbucket,21-10-2020,Product inquiry,Product compatibility,Closed,Occur leave player school.,High,Email,01-06-2023 12:09,01-06-2023 10:36,2.0,CUST02893,Manufacturing,Europe,1-10,Premium,2020-09-20,5,21,44,203,9.0,3.4,6,12,1.2999999999999996,1.0,2.0952380952380953,4.613636363636363,1.0,2023-06-01 12:09:00,2023-06-01 10:36:00,2.6940451745379876,-1.55,False,,0
1500,Daniel Price,smithmichael@example.net,69,Female,Jira,22-07-2020,Billing inquiry,Email delivery problem,Pending Customer Response,,Critical,Email,01-06-2023 17:07,,,CUST06881,Government & Public Sector,North America,51-200,Enterprise,2019-10-05,5,47,92,525,11.6,6.6,22,19,-0.40000000000000097,-0.8000000000000006,1.9574468085106382,5.706521739130435,-0.13636363636363635,2023-06-01 17:07:00,,3.6550308008213555,,False,,0
1501,Miranda Lawson,johnsontimothy@example.com,44,Female,Confluence,30-03-2020,Cancellation request,Data loss,Open,,Critical,Social media,,,,CUST03665,Education,Asia-Pacific,201-500,Premium,2019-01-01,5,47,91,673,12.0,3.2,19,21,0.2999999999999983,-9.125383031815612e-16,1.9361702127659575,7.395604395604396,0.10526315789473684,,,,,False,,1
1502,Julie Liu,williamwood@example.org,65,Female,Jira,27-05-2021,Billing inquiry,Product compatibility,Pending Customer Response,,High,Phone,31-05-2023 23:57,,,CUST07940,Healthcare,North America,11-50,Standard,2021-02-07,5,32,67,377,13.8,2.8,10,14,0.39999999999999875,0.3999999999999994,2.09375,5.626865671641791,0.4,2023-05-31 23:57:00,,2.308008213552361,,False,,0
1503,Christopher Johnson,danderson@example.org,39,Other,Jira,20-10-2021,Refund request,Device compatibility issue,Pending Customer Response,,Critical,Social media,01-06-2023 02:15,,,CUST01563,Technology,Australia & New Zealand,201-500,Premium,2021-10-05,5,26,52,287,9.0,4.0,16,10,-1.2000000000000013,-0.4000000000000005,2.0,5.519230769230769,-0.375,2023-06-01 02:15:00,,1.6536618754277892,,False,,1
1504,Erica Harris,fnorton@example.net,57,Male,Bitbucket,09-01-2020,Technical issue,Email delivery problem,Closed,Market choice box there.,High,Chat,01-06-2023 16:03,01-06-2023 16:13,2.0,CUST02352,Technology,Australia & New Zealand,501-1000,Standard,2019-09-13,5,58,123,811,14.8,1.6,20,25,0.9999999999999971,0.7999999999999989,2.1206896551724137,6.59349593495935,0.25,2023-06-01 16:03:00,2023-06-01 16:13:00,3.7152635181382614,0.16666666666666666,True,0.16666666666666666,0
1505,Samantha Fernandez,shawnlittle@example.com,68,Other,Confluence,05-12-2020,Technical issue,Account access,Pending Customer Response,,Critical,Phone,01-06-2023 17:34,,,CUST06775,Other,Asia-Pacific,11-50,Standard,2020-06-15,5,59,134,821,15.6,2.6,27,26,-0.40000000000000385,-8.332173243079964e-16,2.2711864406779663,6.126865671641791,-0.037037037037037035,2023-06-01 17:34:00,,2.9596167008898013,,False,,0
1506,Megan Solomon,hortonjustin@example.com,68,Other,Trello,08-06-2020,Technical issue,Integration,Open,,Medium,Social media,,,,CUST02920,Retail,Australia & New Zealand,51-200,Enterprise,2020-02-05,5,24,50,210,8.4,6.4,4,12,1.9999999999999998,0.7999999999999999,2.0833333333333335,4.2,2.0,,,,,False,,0
1507,April Johnson,lisahale@example.org,57,Other,Jira,11-01-2020,Technical issue,Product compatibility,Pending Customer Response,,High,Phone,01-06-2023 12:38,,,CUST04515,Financial Services,North America,501-1000,Enterprise,2019-02-20,5,93,172,867,12.0,5.4,36,34,-0.3000000000000046,-1.2000000000000006,1.8494623655913978,5.040697674418604,-0.05555555555555555,2023-06-01 12:38:00,,4.276522929500342,,False,,0
1508,Daniel Anderson,scott63@example.net,21,Other,Bitbucket,01-04-2020,Cancellation request,Device compatibility issue,Pending Customer Response,,Medium,Social media,01-06-2023 02:12,,,CUST06683,Professional Services,Europe,11-50,Standard,2019-05-18,5,44,83,459,12.4,2.0,22,16,-1.100000000000003,-0.40000000000000063,1.8863636363636365,5.530120481927711,-0.2727272727272727,2023-06-01 02:12:00,,4.03832991101985,,False,,1
1509,Karen Gomez,mallen@example.org,46,Male,Trello,07-12-2021,Product inquiry,Installation support,Pending Customer Response,,Low,Chat,01-06-2023 00:57,,,CUST04660,Healthcare,Europe,201-500,Premium,2020-06-10,5,39,76,356,10.8,4.6,13,17,0.1999999999999983,0.2999999999999995,1.9487179487179487,4.684210526315789,0.3076923076923077,2023-06-01 00:57:00,,2.973305954825462,,False,,0
